BruteForcetest0,0.005000000000001531
BruteForcetest1,0.002999999999999531
BruteForcetest2,0.002000000000002
BruteForcetest3,0.002000000000002
BruteForcetest4,0.0019999999999985307
BruteForcetest5,0.0019999999999985307
BruteForcetest6,0.0019999999999985307
BruteForcetest7,0.0019999999999985307
BruteForcetest8,0.002000000000002
BruteForcetest9,0.002000000000002
QuickHulltest0,0.0019999999999985307
QuickHulltest1,0.002999999999999531
QuickHulltest2,0.0019999999999985307
QuickHulltest3,0.002000000000002
QuickHulltest4,0.0019999999999985307
QuickHulltest5,0.0019999999999985307
QuickHulltest6,0.0019999999999985307
QuickHulltest7,0.0019999999999985307
QuickHulltest8,0.002999999999999531
QuickHulltest9,0.002000000000002
BruteForce,0.15200000000001324
BruteForce,0.26799999999999047
BruteForce,0.4870000000000152
BruteForce,0.5030000000000034
BruteForce,0.4810000000000092
BruteForce,0.7280000000000064
BruteForce,0.7469999999999977
BruteForce,1.2680000000000191
BruteForce,0.0740000000000185
BruteForce,0.0740000000000185
BruteForce,0.07399999999999074
BruteForce,0.10700000000002374
BruteForce,0.15799999999999148
BruteForce,0.052999999999997494
BruteForce,0.030000000000002247
BruteForce,0.08600000000000274
BruteForce,0.06299999999997974
BruteForce,0.06199999999997874
BruteForce,0.06199999999997874
BruteForce,0.0640000000000085
BruteForce,0.20400000000000973
BruteForce,0.07599999999999274
BruteForce,0.11700000000000599
BruteForce,0.07199999999998874
BruteForce,0.07399999999999074
BruteForce,0.07599999999999274
BruteForce,0.4149999999999987
BruteForce,2.466999999999997
BruteForce,2.373000000000014
BruteForce,2.6660000000000017
